aid,label
42421790,1
42421880,0
42421958,0
42422055,1
42422128,0
42422458,0
42422540,0
42422649,0
42422717,0
42422803,1
42422855,0
42422951,0
42422973,0
42422981,0
42423102,0
42423142,0
42423305,1
42423393,0
42423518,0
42423634,0
42423695,0
42423915,0
42423982,1
42424033,0
42424201,0
42424329,0
42424357,0
42424494,0
42424572,0
42424640,0
42424667,0
42424707,0
42424808,0
42424870,0
42424961,0
42425023,0
42425204,0
42425253,0
42425294,0
42425405,0
42425477,0
42425593,0
42425598,0
42425634,0
42425656,0
42425714,0
42425799,1
42425827,1
42425887,1
42425921,0
42425964,0
42426094,1
42426097,1
42426138,0
42426153,0
42426182,0
42426261,0
42426576,0
42426713,0
42426749,0
42426750,0
42426792,0
42426833,0
42426970,0
42427032,0
42427085,0
42427210,0
42427412,0
42427416,0
42427418,1
42427421,0
42427501,0
42427506,0
42427532,0
42427785,0
42427908,0
42427915,0
42427923,0
42427926,0
42427954,0
42428132,1
42428149,0
42428180,0
42428236,0
42428337,0
42428359,1
42428384,0
42428400,0
42428425,0
42428467,0
42428469,0
42428492,0
42428533,0
42428593,1
42428781,0
42429053,0
42429081,0
42429475,0
42429569,0
42429633,0
42429676,0
42429731,0
42429743,0
42429958,0
42430011,0
42430082,0
42430155,0
42430156,0
42430186,0
42430354,0
42430637,0
42430732,0
42430828,0
42430946,0
42430952,0
42431105,0
42431250,0
42431346,1
42431464,0
42431553,0
42431835,1
42431914,1
42431932,0
42432067,0
42432083,0
42432094,0
42432153,0
42432166,1
42432238,0
42432248,0
42432283,0
42432338,0
42432353,0
42432374,0
42432492,0
42432691,1
42432699,0
42432710,0
42432888,0
42432926,0
42432949,0
42432973,0
42432983,0
42433040,0
42433048,0
42433062,0
42433236,0
42433361,0
42433369,0
42433404,1
42433519,0
42433525,0
42433571,1
42433596,1
42433672,0
42433832,0
42433956,0
42434013,0
42434034,1
42434065,0
42434183,0
42434269,0
42434324,0
42434331,0
42434340,0
42434359,1
42434362,0
42434555,0
42434566,0
42434611,0
42434629,0
42434651,0
42434711,0
42434912,0
42434982,0
42435011,0
42435049,1
42435143,0
42435170,0
42435310,0
42435484,0
42435526,0
42435534,0
42435576,0
42435597,0
42435764,1
42435774,0
42435832,0
42435932,0
42435937,1
42436005,0
42436046,0
42436052,0
42436447,0
42436499,0
42436509,0
42436739,1
42436864,0
42436872,0
42436971,1
42437198,0
42437253,1
42437304,0
42437395,0
42437413,1
42437472,0
42437479,0
42437533,0
42437660,0
42437684,1
42437707,0
42437717,0
42437755,0
42437839,0
42437941,0
42437983,0
42438024,0
42438375,1
42438464,0
42438483,0
42438631,0
42438656,0
42438726,0
42438737,0
42438747,0
42438754,0
42438766,1
42438818,0
42438826,1
42438847,1
42438851,0
42439006,0
42439190,0
42439223,0
42439232,0
42439464,0
42439577,0
42439627,0
42439628,0
42439838,0
42439985,0
42440068,0
42440145,0
42440268,0
42440269,0
42440341,1
42440482,0
42440515,0
42440539,0
42440605,0
42440663,0
42440795,0
42440846,0
42440896,0
42440942,0
42440965,0
42441104,0
42441148,0
42441202,0
42441311,0
42441314,0
42441345,0
42441417,0
42441477,0
42441681,0
42441742,0
42441747,0
42441759,1
42441912,0
42442092,0
42442105,0
42442123,0
42442224,1
42442313,0
42442417,1
42442432,0
42442555,0
42442583,0
42442744,0
42442790,0
42442830,0
42442831,0
42442838,0
42442895,0
42442921,0
42442933,0
42442937,0
42442954,0
42443031,1
42443096,0
42443098,0
42443176,0
42443179,0
42443300,0
42443440,0
42443518,0
42443582,0
42443594,0
42443603,0
42443759,1
42443978,0
42444000,0
42444028,0
42444115,0
42444146,1
42444185,0
42444192,0
42444199,0
42444252,0
42444265,0
42444366,0
42444431,0
42444475,0
42444513,0
42444528,0
42444531,0
42444566,0
42444572,0
42444594,1
42444675,0
42444688,0
42444816,1
42444829,1
42444832,1
42444834,1
42444837,0
42444844,0
42444881,0
42444920,0
42444969,0
42444976,1
42445062,0
42445195,0
42445280,0
42445302,0
42445389,0
42445408,0
42445554,0
42445641,0
42445642,0
42446005,0
42446048,0
42446075,1
42446080,0
42446124,0
42446140,0
42446230,0
42446325,0
42446434,0
42446443,0
42446525,0
42446548,0
42446574,0
42446659,0
42446821,0
42446855,0
42446888,0
42446908,1
42446983,0
42447061,1
42447118,0
42447184,0
42447225,0
42447323,0
42447354,0
42447493,0
42447572,0
42447625,1
42447701,0
42447946,0
42448038,0
42448056,0
42448137,0
42448142,0
42448149,0
42448242,0
42448426,0
42448577,0
42448621,0
42448692,1
42448702,0
42448711,0
42448726,0
42448741,0
42448771,0
42448802,0
42448921,0
42448949,0
42448964,1
42448983,0
42449037,0
42449188,0
42449202,0
42449215,0
42449298,0
42449347,0
42449463,0
42449534,1
42449622,0
42449719,1
42450087,1
42450117,0
42450118,1
42450365,0
42450398,1
42450577,0
42450626,0
42450715,0
42450737,0
42450766,0
42450793,0
42450882,0
42451024,1
42451026,0
42451067,0
42451105,1
42451143,0
42451149,0
42451166,0
42451207,0
42451323,0
42451458,0
42451479,1
42451484,0
42451511,0
42451522,1
42451557,0
42451576,0
42451599,0
42451741,0
42451772,1
42451898,0
42451947,0
42451957,1
42452099,0
42452140,1
42452185,1
42452188,0
42452204,0
42452232,0
42452266,0
42452347,0
42452353,1
42452456,0
42452502,0
42452517,0
42452673,0
42452749,0
42452923,0
42453048,0
42453056,0
42453081,0
42453304,0
42453383,0
42453422,0
42453462,0
42453552,0
42453607,0
42453636,1
42453750,0
42453870,0
42453885,0
42453886,0
42454010,0
42454080,0
42454113,0
42454153,0
42454232,0
42454543,1
42454608,0
42454746,1
42454790,0
42454852,1
42454910,0
42455044,0
42455072,0
42455252,0
42455278,1
42455440,0
42455635,1
42455689,0
42455733,0
42455971,0
42456060,1
42456087,1
42456153,1
42456156,0
42456211,1
42456246,1
42456315,1
42456361,1
42456369,0
42456459,1
42456497,0
42456521,1
42456610,0
42456706,0
42456920,0
42456996,0
42457058,0
42457116,0
42457223,0
42457276,0
42457416,1
42457424,0
42457595,0
42457924,0
42457943,0
42458137,1
42458167,0
42458364,1
42458457,0
42458483,1
42458617,0
42458815,0
42458921,0
42458939,0
42458981,0
42459298,0
42459301,0
42459314,1
42459363,1
42459387,0
42459392,0
42459415,1
42459578,0
42459689,0
42459698,0
42459715,0
42459802,1
42459890,0
42459924,0
42460026,0
42460084,0
42460086,1
42460116,0
42460250,0
42460328,0
42460339,0
42460389,0
42460392,0
42460592,0
42460704,0
42460716,0
42460719,0
42460811,0
42460866,1
42460917,1
42460956,1
42461151,1
42461191,0
42461194,0
42461272,0
42461459,0
42461634,0
42461783,0
42461792,0
42461905,0
42462108,0
42462305,1
42462518,0
42462644,0
42462697,0
42462753,0
42462772,1
42462787,0
42462887,0
42462966,1
42463009,1
42463037,0
42463055,0
42463057,0
42463157,0
42463192,0
42463258,0
42463292,1
42463325,0
42463370,0
42463418,0
42463553,0
42463579,0
42463605,0
42463624,0
42463694,0
42463760,0
42463808,0
42463836,1
42463904,0
42463912,0
42463925,0
42464052,0
42464120,1
42464375,0
42464419,0
42464474,0
42464562,0
42464646,0
42464710,0
42464874,0
42464996,0
42465075,0
42465098,0
42465206,0
42465312,1
42465321,0
42465335,0
42465502,0
42465515,0
42465550,0
42465626,1
42465631,0
42465675,0
42465691,1
42465726,0
42465910,1
42465920,0
42466017,0
42466020,0
42466143,0
42466325,1
42466445,0
42466533,0
42466726,0
42466746,1
42466814,1
42466927,0
42466934,0
42466972,0
42467008,1
42467042,0
42467180,0
42467233,0
42467403,0
42467422,0
42467515,0
42467544,0
42467845,1
42467880,0
42467998,0
42468052,0
42468055,0
42468138,0
42468210,0
42468327,0
42468373,0
42468646,1
42469002,0
42469048,0
42469107,0
42469233,1
42469234,1
42469255,1
42469266,0
42469292,0
42469423,0
42469451,0
42469478,0
42469775,0
42469941,0
42470005,1
42470008,0
42470061,0
42470407,0
42470499,1
42470500,0
42470555,0
42470567,0
42470568,0
42470598,1
42471080,0
42471273,0
42471381,1
42471385,0
42471432,1
42471465,0
42471466,0
42471678,0
42471757,0
42472014,0
42472051,1
42472057,0
42472110,0
42472418,0
42472428,0
42472449,0
42472493,0
42472579,0
42472803,0
42472945,0
42473081,0
42473174,0
42473207,1
42473378,0
42473596,0
42473636,0
42473677,0
42473682,0
42473685,0
42473789,0
42473878,0
42474126,1
42474127,1
42474162,0
42474569,0
42474587,0
42474667,1
42475129,0
42475163,0
42475300,0
42475417,1
42475437,0
42475502,0
42475604,0
42475842,0
42475850,0
42475868,0
42475892,1
42476077,0
42476213,0
42476669,0
42476695,0
42476817,0
42477095,1
42477135,1
42477143,0
42477226,0
42477282,0
42477357,0
42477489,1
42477501,0
42477551,1
42477567,0
42477630,0
42477632,0
42477639,0
42478058,1
42478068,1
42478108,0
42478266,1
42478295,1
42478334,0
42478361,0
42478363,1
42478504,0
42478509,1
42478587,0
42478651,0
42478680,0
42478746,0
42478816,1
42478851,1
42478864,1
42478870,0
42478877,1
42478965,0
42478982,0
42479076,1
42479124,0
42479158,0
42479159,0
42479167,0
42479247,1
42479408,0
42479620,0
42479671,0
42479831,0
42479925,1
42480007,0
42480268,0
42480380,0
42480485,0
42480591,1
42480629,1
42480749,1
42480774,0
42480984,0
42481026,1
42481100,0
42481133,0
42481176,0
42481306,0
42481461,0
42481576,0
42481633,1
42481797,0
42481830,1
42481967,0
42482029,0
42482103,1
42482279,0
42482330,0
42482758,0
42482762,0
42482784,0
42482818,0
42482839,1
42482856,0
42482870,0
42483050,0
42483190,1
42483218,0
42483291,1
42483296,1
42483463,0
42483621,1
42483668,1
42483954,0
42483982,0
42483984,0
42484168,0
42484212,0
42484333,0
42484399,1
42484496,0
42484544,0
42484771,0
42484906,0
42484971,0
42485091,0
42485182,0
42485230,0
42485339,0
42485386,0
42485544,0
42485573,0
42485617,0
42485623,0
42485731,0
42485743,1
42485805,0
42486035,0
42486217,0
42486224,0
42486295,0
42486332,0
42486345,1
42486427,0
42486443,0
42486550,0
42486639,0
42486722,0
42486768,0
42486910,0
42487049,0
42487218,0
42487358,1
42487533,0
42487650,1
42487674,0
42487783,0
42488068,0
42488146,1
42488251,0
42488253,0
42488338,0
42488413,0
42488581,0
42488627,0
42488791,0
42488837,0
42488854,0
42489051,0
42489053,1
42489060,0
42489106,0
42489208,0
42489254,1
42489279,1
42489584,1
42489707,0
42489777,0
42489833,0
42489842,0
42489876,1
42490067,0
42490130,1
42490192,0
42490283,1
42490347,0
42490366,0
42490400,1
42490415,0
42490459,0
42490502,0
42490509,0
42490672,0
42490725,0
42490763,0
42490773,0
42490774,0
42490844,0
42490848,1
42490922,0
42490936,0
42491057,0
42491133,0
42491151,0
42491176,1
42491233,0
42491273,0
42491303,0
42491391,0
42491432,1
42491516,1
42491539,1
42491566,1
42491627,0
42491658,0
42491717,1
42491810,0
42491812,0
42491870,0
42491984,0
42491995,0
42492031,0
42492043,0
42492136,0
42492143,1
42492211,0
42492217,0
42492285,0
42492367,0
42492385,0
42492411,0
42492515,0
42492609,1
42492692,0
42492728,0
42492761,1
42492764,1
42492811,0
42492812,0
42492831,0
42492977,0
42493005,0
42493040,0
42493092,0
42493106,0
42493124,0
42493142,1
42493178,0
42493217,0
42493315,0
42493353,0
42493372,0
42493413,0
42493495,0
42493528,0
42493563,0
42493577,0
42493662,0
42493680,0
42493774,0
42493924,0
42494075,0
42494086,0
42494120,0
42494161,1
42494215,1
42494227,0
42494237,0
42494317,0
42494406,0
42494577,1
42494594,0
42494625,0
42494714,0
42494734,0
42494829,0
42494928,0
42494955,0
42494969,0
42495041,0
42495044,0
42495224,0
42495229,0
42495425,0
42495473,0
42495489,0
42495491,0
42495609,0
42495617,0
42495784,0
42495933,0
42495940,0
42495986,0
42496090,1
42496223,0
42496325,0
42496337,0
42496361,0
42496369,0
42496404,0
42496444,0
42496562,0
42496593,0
42496730,0
42496861,0
42497099,0
42497247,0
42497419,0
42497434,0
42497435,0
42497541,0
42497707,0
42497731,1
42498006,0
42498050,0
42498051,1
42498120,0
42498321,0
42498415,0
42498418,0
42498458,0
42498563,0
42498602,0
42498677,0
42498719,1
42498731,0
42498845,0
42498942,0
42499012,1
42499098,0
42499136,1
42499270,0
42499388,1
42499500,0
42499599,0
42499623,0
42499624,1
42499659,0
42499774,0
42499849,0
42499862,0
42499863,0
42500036,1
42500045,0
42500134,0
42500143,1
42500179,0
42500245,0
42500271,0
42500468,0
42500713,0
42500853,0
42500947,0
42501010,0
42501263,0
42501332,0
42501469,0
42501525,0
42501678,0
42501994,0
42502110,0
42502125,0
42502228,0
42502290,0
42502368,0
42502406,0
42502427,0
42502446,0
42502560,1
42502634,0
42502694,0
42502795,1
42502909,0
42503105,0
42503111,0
42503392,1
42503458,0
42503520,0
42503576,0
42503646,1
42503649,0
42503705,0
42503755,0
42503876,1
42503961,0
42504051,1
42504070,1
42504208,0
42504239,0
42504369,0
42504517,0
42504722,0
42504747,1
42504847,1
42504883,0
42505129,0
42505343,0
42505346,0
42505423,0
42505431,0
42505479,1
42505577,1
42505580,0
42505625,0
42505702,0
42505780,0
42505885,1
42505935,0
42506150,0
42506152,0
42506358,0
42506480,0
42506526,0
42506540,0
42506575,0
42506815,0
42506931,0
42506960,0
42507108,0
42507326,0
42507403,0
42507440,0
42507521,0
42507718,0
42507886,0
42507965,0
42508009,0
42508064,0
42508112,0
42508288,0
42508371,1
42508400,0
42508403,0
42508404,0
42508425,1
42508600,0
42508687,0
42508737,0
42508872,0
42508974,0
42509127,0
42509155,0
42509206,0
42509215,0
42509243,0
42509318,0
42509419,0
42509652,0
42509779,0
42509846,0
42509867,0
42510122,0
42510183,0
42510209,0
42510256,0
42510363,0
42510429,0
42510435,1
42510547,0
42510553,0
42510622,0
42510626,0
42510813,0
42510832,0
42510942,0
42510968,0
42510977,1
42511003,0
42511018,0
42511026,1
42511113,0
42511116,0
42511122,1
42511152,0
42511193,0
42511200,0
42511341,0
42511419,0
42511424,0
42511428,0
42511474,0
42511544,1
42511554,0
42511674,0
42511678,0
42511777,0
42511800,0
42511990,0
42511999,1
42512048,0
42512064,0
42512074,1
42512399,0
42512412,1
42512604,0
42512642,0
42512852,0
42513014,0
42513019,1
42513059,0
42513105,1
42513163,0
42513171,0
42513179,0
42513401,0
42513583,0
42513754,0
42513768,0
42513784,0
42513905,0
42513963,0
42514172,0
42514183,0
42514187,0
42514189,0
42514256,0
42514264,1
42514420,0
42514465,0
42514647,0
42514727,1
42514794,0
42514845,0
42514950,0
42514967,0
42514984,0
42515030,0
42515047,1
42515060,0
42515083,0
42515106,0
42515156,1
42515331,0
42515423,0
42515653,0
42515851,0
42516020,0
42516107,0
42516124,0
42516270,1
42516325,0
42516375,0
42516477,0
42516489,0
42516497,0
42516585,0
42516616,1
42516725,1
42516741,0
42516810,1
42516941,0
42516943,0
42516987,0
42516994,0
42517087,1
42517165,0
42517178,1
42517291,0
42517379,0
42517412,0
42517824,0
42517923,0
42517977,1
42518053,1
42518060,0
42518177,0
42518190,1
42518296,1
42518440,0
42518466,0
42518686,0
42518697,0
42518727,0
42518777,0
42518829,0
42518858,0
42518868,0
42518945,0
42519020,0
42519158,0
42519215,0
42519355,0
42519356,0
42519391,0
42519563,0
42519788,0
42519877,0
42519993,0
42520217,0
42520401,0
42520420,0
42520426,0
42520555,0
42520606,0
42520729,0
42520786,0
42520796,0
42520803,0
42520820,0
42520907,0
42520971,0
42521007,0
42521138,0
42521164,0
42521232,0
42521384,0
42521442,0
42521585,1
42521604,0
42521720,1
42521769,0
42521832,0
42521869,0
42521874,0
42521879,0
42522025,1
42522149,1
42522197,0
42522207,0
42522302,0
42522353,1
42522355,0
42522527,0
42522538,0
42522627,0
42522715,0
42522742,0
42522776,1
42522939,0
42522986,1
42523022,0
42523106,1
42523237,0
42523253,0
42523296,0
42523443,0
42523702,0
42523721,0
42523745,0
42523991,0
42524003,0
42524082,0
42524087,0
42524171,0
42524294,0
42524300,0
42524344,0
42524385,0
42524397,0
42524420,0
42524882,0
42524899,0
42524940,0
42525104,0
42525180,0
42525261,1
42525457,1
42525581,0
42525860,0
42525909,0
42525944,0
42525953,0
42525998,0
42526012,0
42526226,0
42526252,0
42526317,0
42526336,0
42526530,0
42526584,0
42526650,0
42526887,0
42526888,0
42526996,0
42527032,0
42527042,0
42527055,0
42527089,0
42527159,0
42527234,0
42527290,0
42527311,0
42527416,0
42527429,0
42527452,1
42527583,1
42527594,0
42527643,1
42527684,0
42527802,0
42527805,0
42527831,0
42527963,0
42528008,0
42528065,0
42528127,1
42528143,0
42528163,0
42528220,0
42528233,0
42528282,1
42528370,0
42528509,0
42528595,1
42528665,0
42528688,1
42529071,0
42529180,0
42529273,1
42529395,0
42529612,0
42529629,1
42529631,0
42529664,0
42530011,0
42530029,0
42530061,1
42530305,0
42530484,0
42530485,1
42530495,0
42530656,1
42530672,0
42530699,0
42530838,0
42530844,0
42530891,0
42530915,0
42531195,0
42531220,0
42531378,0
42531404,0
42531617,0
42531797,0
42531879,0
42532011,1
42532038,0
42532219,1
42532221,0
42532273,0
42532285,0
42532287,0
42532356,0
42532490,1
42532550,1
42532608,0
42532931,0
42533046,0
42533106,0
42533151,0
42533169,0
42533316,0
42533372,0
42533401,0
42533825,1
42533860,0
42533930,0
42533999,0
42534139,0
42534163,1
42534190,0
42534201,0
42534304,0
42534308,0
42534424,0
42534426,0
42534481,0
42534657,0
42534681,0
42534713,1
42534714,1
42534715,1
42534723,0
42534724,0
42534827,1
42534864,1
42534901,0
42535107,0
42535136,0
42535152,0
42535233,0
42535314,0
42535336,1
42535482,0
42535589,1
42535622,0
42535662,0
42535670,0
42535741,0
42535909,0
42535914,0
42536098,0
42536105,0
42536201,0
42536219,0
42536249,0
42536264,0
42536297,0
42536493,0
42536566,0
42536744,0
42536757,0
42536784,0
42536787,0
42536848,0
42536885,0
42537023,0
42537109,0
42537206,0
42537244,0
42537377,1
42537509,0
42537646,0
42537730,0
42537872,0
42537898,0
42537915,0
42537926,1
42538042,0
42538132,1
42538276,0
42538306,0
42538320,0
42538346,0
42538452,0
42538555,0
42538643,0
42538688,0
42538862,0
42539263,1
42539296,0
42539297,0
42539330,0
42539416,0
42539528,0
42539556,0
42539609,0
42539690,0
42539731,0
42539750,0
42539789,1
42539912,1
42539943,0
42539955,0
42540034,0
42540058,0
42540134,1
42540175,0
42540185,0
42540230,0
42540279,0
42540330,0
42540351,1
42540354,1
42540643,0
42540791,0
42540945,0
42541247,0
42541325,0
42541327,0
42541570,1
42541625,0
42541707,0
42541736,0
42541826,0
42541861,0
42541982,0
42542242,0
42542313,1
42542356,0
42542490,0
42542516,0
42542550,0
42542564,0
42542628,0
42542664,0
42542743,0
42542768,0
42542822,0
42542824,0
42542900,0
42542945,0
42542957,0
42542975,0
42542980,0
42543009,0
42543033,0
42543097,0
42543202,0
42543204,0
42543323,0
42543410,1
42543684,0
42543685,1
42543829,1
42543952,0
42544370,0
42544521,0
42544561,0
42544703,0
42544883,0
42544932,0
42544933,0
42545011,0
42545019,0
42545086,0
42545166,0
42545217,0
42545218,0
42545361,0
42545377,0
42545378,0
42545449,0
42545542,0
42545659,1
42545666,0
42545938,0
42545985,0
42546083,0
42546208,0
42546392,0
42546408,1
42546625,0
42546679,1
42546680,0
42546704,0
42546716,0
42546799,0
42546838,0
42546857,0
42546869,0
42547037,0
42547106,0
42547159,0
42547216,0
42547252,1
42547471,0
42547518,0
42547933,0
42547983,0
42548021,1
42548071,0
42548086,0
42548154,0
42548190,0
42548228,0
42548230,1
42548260,0
42548391,1
42548453,0
42548676,0
42548683,0
42548767,1
42549144,0
42549188,0
42549263,0
42549350,0
42549354,0
42549459,0
42549594,0
42549613,1
42549648,0
42549772,0
42549872,0
42549905,0
42549956,0
42549993,0
42550028,0
42550046,0
42550270,0
42550275,0
42550321,0
42550431,0
42550442,0
42550444,0
42550461,0
42550542,1
42550620,0
42550631,0
42550645,0
42550665,0
42550681,0
42550739,0
42550769,0
42550775,0
42550813,1
42551067,0
42551158,0
42551567,0
42551568,0
42551596,1
42551600,0
42551611,0
42551639,0
42551685,0
42551690,0
42551700,1
42551770,0
42551803,0
42551918,0
42552190,0
42552195,0
42552197,0
42552274,0
42552348,0
42552611,0
42552666,1
42552925,1
42552959,1
42553053,0
42553169,0
42553184,0
42553270,0
42553319,0
42553370,1
42553440,0
42553546,0
42553553,0
42553555,0
42553562,0
42553616,1
42553736,0
42553747,0
42553831,1
42554035,0
42554108,0
42554213,0
42554427,0
42554659,0
42554660,0
42554766,0
42554875,0
42554960,0
42554986,1
42555084,0
42555115,1
42555349,0
42555357,0
42555389,0
42555473,0
42555498,0
42555515,0
42555631,0
42555642,0
42555665,0
42555694,0
42555711,0
42555718,0
42555939,1
42555980,0
42555992,1
42556109,0
42556306,0
42556333,0
42556337,1
42556346,0
42556379,0
42556560,0
42556616,0
42556634,0
42556834,0
42556840,0
42556860,0
42556873,0
42556936,0
42556950,0
42556976,1
42557051,0
42557105,0
42557239,0
42557280,0
42557287,0
42557373,1
42557514,0
42557612,0
42557640,0
42557695,0
42557778,0
42557875,0
42558040,0
42558189,0
42558214,1
42558322,0
42558372,0
42558427,0
42558487,0
42558797,1
42558811,0
42558878,0
42558885,0
42558933,1
42559113,0
42559143,0
42559144,0
42559203,0
42559232,0
42559278,0
42559358,0
42559455,0
42559626,0
42559732,0
42559888,0
42560092,0
42560149,1
42560215,1
42560388,0
42560450,0
42560465,0
42560503,0
42560612,1
42560613,0
42560624,0
42560686,0
42560788,0
42560812,0
42560858,0
42560908,0
42560928,1
42560948,0
42560969,1
42560992,0
42561023,1
42561029,0
42561118,0
42561466,0
42561553,1
42561700,0
42561766,0
42561797,0
42561846,0
42561935,0
42562071,0
42562181,1
42562245,0
42562326,0
42562450,0
42562624,0
42562652,0
42562685,1
42562770,0
42562834,1
42562903,0
42562945,1
42563236,0
42563449,1
42563488,0
42563692,0
42563823,1
42563829,0
42563952,0
42563960,0
42564131,0
42564223,0
42564239,0
42564310,0
42564328,0
42564361,0
42564478,0
42564541,1
42564658,0
42564706,0
42565104,0
42565122,0
42565132,0
42565302,1
42565335,0
42565357,0
42565427,0
42565434,0
42565446,0
42565479,0
42565509,0
42565601,0
42565736,0
42565824,1
42565868,0
42566341,0
42566402,0
42566460,1
42566669,0
42566754,0
42566762,0
42566774,0
42566920,1
42566986,0
42566989,0
42567154,1
42567181,0
42567402,1
42567436,0
42567440,0
42567442,0
42567531,0
42567573,1
42567619,0
42567766,0
42567891,0
42567980,0
42568000,1
42568099,0
42568238,0
42568272,0
42568273,1
42568347,0
42568367,0
42568454,0
42568475,0
42568670,0
42568727,0
42568812,0
42568965,0
42569213,0
42569332,0
42569410,0
42569477,0
42569524,0
42569557,0
42569585,0
42569639,0
42569747,0
42569834,0
42570038,0
42570433,0
42570575,0
42570579,0
42570581,0
42570758,0
42570928,0
42571091,0
42571347,1
42571580,0
42571667,0
42571678,0
42571839,0
42571952,0
42571989,0
42572060,0
42572110,0
42572134,0
42572296,0
42572428,0
42572485,0
42572714,1
42572722,0
42572775,0
42572958,0
42573158,0
42573178,0
42573193,1
42573212,0
42573235,1
42573374,0
42573520,0
42573619,0
42573660,0
42573708,0
42573823,0
42573829,0
42573882,0
42573944,1
42574029,0
42574089,0
42574158,1
42574177,0
42574302,0
42574426,1
42574586,0
42574662,0
42574769,0
42575145,0
42575315,0
42575420,1
42575496,0
42575787,0
42575819,0
42575853,0
42575948,0
42576019,0
42576184,0
42576261,0
42576270,0
42576281,0
42576360,1
42576425,0
42576554,0
42576582,0
42576627,1
42576659,1
42576686,0
42576808,0
42576853,1
42576920,0
42576974,0
42577055,0
42577175,0
42577270,0
42577497,1
42577632,0
42577746,0
42577823,0
42577974,0
42578029,0
42578131,1
42578171,1
42578264,1
42578329,0
42578401,0
42578422,0
42578580,0
42578699,0
42578772,0
42578935,0
42579151,0
42579251,0
42579272,0
42579299,1
42579373,0
42579535,0
42579602,0
42579656,0
42579706,0
42579825,0
42579888,1
42579993,1
42580328,0
42580385,0
42580387,0
42580404,1
42580432,0
42580450,0
42580513,1
42580531,0
42580552,0
42580613,0
42580667,0
42580735,0
42581047,0
42581099,0
42581148,0
42581366,0
42581472,0
42581694,1
42581744,0
42581750,0
42581939,0
42581958,0
42582024,0
42582044,0
42582062,1
42582077,0
42582082,0
42582088,0
42582127,0
42582181,0
42582219,0
42582259,0
42582265,0
42582287,0
42582338,0
42582381,0
42582393,0
42582522,1
42582535,0
42582629,0
42582652,0
42582738,0
42582819,0
42582828,0
42582840,0
42582876,0
42583125,1
42583158,0
42583172,0
42583302,0
42583339,0
42583453,1
42583472,0
42583521,0
42583637,0
42583668,0
42583766,0
42583807,0
42583929,0
42584003,0
42584040,1
42584118,0
42584171,0
42584192,0
42584250,0
42584402,1
42584423,1
42584513,0
42584614,0
42584636,0
42584668,0
42584813,1
42584825,0
42584919,1
42585035,1
42585132,0
42585143,0
42585202,1
42585213,0
42585311,0
42585411,0
42585415,0
42585592,0
42585593,0
42585607,1
42585645,0
42585705,0
42585768,1
42585933,1
42586028,0
42586198,1
42586249,0
42586434,0
42586504,0
42586515,0
42586545,0
42586628,0
42586732,0
42586733,0
42586875,0
42586897,0
42586966,0
42586974,1
42587063,0
42587130,0
42587194,0
42587303,1
42587309,0
42587341,0
42587479,1
42587562,0
42587697,0
42587718,0
42587858,0
42587993,0
42588044,0
42588046,0
42588079,1
42588082,0
42588201,0
42588207,0
42588217,0
42588358,0
42588384,0
42588432,0
42588433,0
42588445,0
42588491,0
42588592,0
42588601,0
42588612,0
42588777,1
42588796,0
42589027,0
42589053,0
42589066,0
42589069,0
42589116,0
42589119,0
42589344,0
42589355,0
42589362,0
42589403,0
42589507,0
42589510,0
42589544,1
42589628,0
42589655,0
42589687,0
42589714,0
42589738,0
42589810,0
42589853,0
42589865,0
42589910,0
42589917,0
42589943,0
42590089,0
42590139,0
42590300,1
42590354,0
42590370,0
42590444,0
42590445,0
42590520,0
42590547,1
42590590,1
42590619,0
42590676,0
42590686,0
42590780,1
42590783,0
42590816,0
42590935,0
42591009,0
42591094,0
42591231,0
42591295,0
42591348,0
42591392,0
42591591,0
42591644,0
42591701,0
42591915,0
42591952,0
42591993,0
42592000,0
42592177,0
42592242,0
42592307,0
42592398,0
42592559,0
42592567,0
42592654,0
42592736,0
42592771,1
42592833,0
42592838,1
42592844,0
42592954,0
42593030,0
42593071,0
42593127,1
42593141,0
42593198,0
42593249,1
42593456,1
42593574,0
42593640,0
42593673,0
42593804,0
42593864,0
42593955,0
42594041,0
42594311,0
42594422,0
42594442,1
42594467,0
42594519,0
42594556,0
42594696,0
42594704,0
42594801,1
42594832,0
42594839,0
42594935,0
42594937,1
42595047,0
42595065,0
42595107,0
42595123,0
42595447,0
42595572,0
42595795,0
42595953,0
42595975,1
42596072,0
42596074,1
42596084,0
42596116,0
42596256,0
42596364,0
42596403,0
42596435,0
42596569,0
42596734,0
42596764,0
42596907,0
42597025,0
42597052,0
42597089,0
42597109,0
42597213,0
42597237,0
42597367,0
42597500,0
42597549,1
42597620,0
42597628,1
42597754,1
42597852,0
42597893,0
42597949,0
42597970,1
42598243,0
42598332,1
42598713,1
42598714,0
42598833,0
42598985,0
42599105,0
42599186,0
42599189,0
42599442,0
42599446,0
42599540,0
42599655,0
42599752,0
42599875,0
42599925,0
42600046,0
42600078,0
42600134,0
42600179,0
42600278,1
42600413,0
42600438,0
42600529,0
42600688,0
42600755,0
42600949,0
42600965,0
42601093,0
42601186,0
42601214,0
42601308,0
42601473,0
42601477,0
42601849,0
42601894,0
42601971,0
42601996,1
42602003,1
42602099,0
42602190,1
42602262,1
42602413,0
42602441,0
42602826,0
42602850,1
42602981,0
42603040,0
42603061,0
42603099,0
42603340,0
